,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age_in_years,Dt_Customer_Day,Dt_Customer_Month,Dt_Customer_Year,TotalMntSpent,Total_Number_Purchases,Age Segmentation
1890,Graduation,Married,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,Spain,40,18,4,2014,58,7,Between 35 and 44
1891,PhD,Married,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,Germany,63,6,4,2014,99,8,Between 55 and 64
1892,PhD,Single,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,Central America,48,5,4,2014,1230,19,Between 45 and 54
1893,Master,Together,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,Spain,66,11,3,2014,32,7,Above 65 years
1894,Graduation,Married,53790.0,0,2,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,Spain,71,6,3,2014,542,20,Above 65 years
1895,Master,Widow,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,Spain,71,5,3,2014,1695,25,Above 65 years
1896,Graduation,Married,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,South America,40,26,2,2014,55,9,Between 35 and 44
1897,Graduation,Divorced,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,South America,46,18,1,2014,53,11,Between 45 and 54
1898,Master,Together,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,South America,62,26,12,2013,1001,15,Between 55 and 64
1899,Graduation,Married,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,Central America,32,11,12,2013,75,8,Between 25 and 34
1900,PhD,Single,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,Spain,56,21,10,2013,223,12,Between 55 and 64
1901,PhD,Together,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,South America,59,16,9,2013,770,23,Between 55 and 64
1902,Master,Together,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,Spain,65,31,8,2013,1042,15,Between 55 and 64
1903,Graduation,Married,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,Spain,57,22,8,2013,60,7,Between 55 and 64
1904,PhD,Together,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,Spain,36,29,6,2013,40,5,Between 35 and 44
1905,PhD,Married,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,Spain,76,18,4,2013,209,10,Above 65 years
1906,Graduation,Together,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,Spain,62,17,4,2013,25,6,Between 55 and 64
1907,Graduation,Together,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,Central America,69,6,3,2013,16,4,Above 65 years
1908,Graduation,Married,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,Spain,40,26,2,2013,382,15,Between 35 and 44
1909,Basic,Single,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,South America,36,22,12,2012,66,9,Between 35 and 44
1910,2n Cycle,Single,33812.0,1,0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,United States of America,37,3,11,2012,133,8,Between 35 and 44
1911,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,Spain,47,18,8,2012,120,11,Between 45 and 54
1912,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,Central America,47,18,8,2012,120,11,Between 45 and 54
1913,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0,India,47,18,8,2012,120,11,Between 45 and 54
1914,2n Cycle,Married,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,Germany,66,3,8,2012,732,23,Above 65 years
1915,Master,Together,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,Spain,33,2,5,2014,2069,20,Between 25 and 34
1916,2n Cycle,Single,39548.0,1,1,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,Spain,59,31,3,2014,54,7,Between 55 and 64
1917,Graduation,Together,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,Spain,69,4,1,2014,165,10,Above 65 years
1918,Graduation,Single,81246.0,0,0,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,Spain,58,29,12,2013,1379,17,Between 55 and 64
1919,Graduation,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,Spain,47,25,12,2013,1064,24,Between 45 and 54
1920,Graduation,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,Germany,47,25,12,2013,1064,24,Between 45 and 54
1921,Graduation,Together,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,United States of America,55,19,12,2013,1146,17,Between 55 and 64
1922,2n Cycle,Married,70829.0,1,1,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,Spain,42,1,12,2013,431,16,Between 35 and 44
1923,Master,Together,51411.0,0,0,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,Germany,49,23,11,2013,985,15,Between 45 and 54
1924,Master,Single,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,Spain,60,8,11,2013,574,21,Between 55 and 64
1925,Graduation,Single,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,Spain,55,10,10,2013,15,4,Between 55 and 64
1926,Graduation,Together,54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,South America,63,12,9,2013,728,21,Between 55 and 64
1927,PhD,Together,28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,Spain,48,7,7,2013,63,6,Between 45 and 54
1928,2n Cycle,Married,23559.0,1,0,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,Germany,49,3,7,2013,79,9,Between 45 and 54
1929,Graduation,Divorced,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,Spain,70,23,5,2013,708,21,Above 65 years
1930,Graduation,Married,63777.0,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,India,43,24,3,2013,653,26,Between 35 and 44
1931,Graduation,Married,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,Central America,50,22,3,2013,1027,20,Between 45 and 54
1932,Master,Married,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,Spain,66,20,2,2013,685,22,Above 65 years
1933,2n Cycle,Together,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,Central America,57,18,2,2013,559,16,Between 55 and 64
1934,Graduation,Single,72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,Spain,70,27,11,2012,1250,22,Above 65 years
1935,PhD,Single,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,South America,69,26,11,2012,263,15,Above 65 years
1936,Graduation,Together,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,Spain,48,14,10,2012,1921,29,Between 45 and 54
1937,Graduation,Divorced,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,Central America,51,13,10,2012,180,11,Between 45 and 54
1938,Graduation,Married,78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,Spain,65,28,9,2012,2153,22,Between 55 and 64
1939,Graduation,Together,51411.0,1,1,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,Australia,64,3,9,2012,45,5,Between 55 and 64
1940,Graduation,Single,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,Germany,37,29,8,2012,165,12,Between 35 and 44
1941,Graduation,Single,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,Spain,37,29,8,2012,165,12,Between 35 and 44
1942,Graduation,Together,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,Spain,60,29,5,2014,320,13,Between 55 and 64
1943,Graduation,Together,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,South America,34,8,12,2013,53,5,Between 25 and 34
1944,Graduation,Married,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,Spain,70,25,10,2013,304,13,Above 65 years
1945,Graduation,Married,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,Germany,64,15,10,2013,310,13,Between 55 and 64
1946,Graduation,Married,45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,Spain,48,26,7,2013,373,18,Between 45 and 54
1947,PhD,Divorced,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,Spain,60,3,5,2013,1313,20,Between 55 and 64
1948,Master,Divorced,59432.0,0,1,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,Spain,60,13,4,2013,663,22,Between 55 and 64
1949,Graduation,Divorced,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,Australia,71,10,4,2013,637,20,Above 65 years
1950,PhD,Married,60631.0,1,1,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,Germany,47,5,4,2013,661,24,Between 45 and 54
1951,Master,Married,20559.0,1,0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,Australia,37,12,3,2013,53,7,Between 35 and 44
1952,Master,Together,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,South America,66,8,1,2013,859,33,Above 65 years
1953,Graduation,Married,73807.0,0,1,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,India,44,2,1,2013,849,23,Between 35 and 44
1954,Master,Together,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,Spain,66,1,1,2013,26,5,Above 65 years
1955,Graduation,Together,36807.0,1,1,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,India,68,20,12,2012,16,4,Above 65 years
1956,2n Cycle,Together,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,Central America,47,7,11,2012,1048,30,Between 45 and 54
1957,PhD,Together,81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,South America,75,28,4,2014,1798,18,Above 65 years
1958,Graduation,Married,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,Central America,46,12,3,2014,20,4,Between 45 and 54
1959,PhD,Married,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,South America,44,1,3,2014,90,7,Between 35 and 44
1960,PhD,Married,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,Germany,48,19,2,2014,1264,20,Between 45 and 54
1961,PhD,Together,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,Germany,50,31,12,2013,1497,22,Between 45 and 54
1962,2n Cycle,Together,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,United States of America,62,25,12,2013,91,8,Between 55 and 64
1963,Graduation,Together,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,Spain,57,1,10,2013,448,17,Between 55 and 64
1964,Master,Married,37054.0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,South America,55,15,9,2013,25,6,Between 55 and 64
1965,PhD,Married,32011.0,1,0,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,Spain,51,22,8,2013,122,10,Between 45 and 54
1966,2n Cycle,Together,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,Spain,60,15,8,2013,1382,26,Between 55 and 64
1967,Graduation,Divorced,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,Spain,47,15,7,2013,1596,26,Between 45 and 54
1968,Master,Together,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,Spain,46,4,7,2013,84,7,Between 45 and 54
1969,Graduation,Together,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,South America,54,15,5,2013,231,13,Between 45 and 54
1970,Graduation,Together,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,Spain,55,15,4,2013,37,8,Between 55 and 64
1971,Master,Married,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,Spain,51,28,3,2013,174,10,Between 45 and 54
1972,PhD,Married,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,South America,57,23,3,2013,1117,29,Between 55 and 64
1973,Graduation,Single,18589.0,0,0,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,United States of America,53,2,1,2013,75,8,Between 45 and 54
1974,Graduation,Together,85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,Spain,46,12,11,2012,1956,24,Between 45 and 54
1975,Basic,Married,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,Spain,71,5,11,2012,434,13,Above 65 years
1976,Graduation,Single,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,Germany,61,17,9,2012,2006,21,Between 55 and 64
1977,PhD,Married,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,India,52,23,5,2014,45,7,Between 45 and 54
1978,Master,Divorced,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,Spain,54,23,4,2014,35,7,Between 45 and 54
1979,PhD,Single,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,Spain,68,31,3,2014,1685,15,Above 65 years
1980,PhD,Together,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,Spain,56,2,3,2014,747,23,Between 55 and 64
1981,PhD,Together,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,Central America,64,26,1,2014,1158,18,Between 55 and 64
1982,Master,Married,33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,Spain,46,3,1,2014,16,4,Between 45 and 54
1983,Master,Widow,45006.0,0,0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,Spain,78,18,7,2013,266,12,Above 65 years
1984,Master,Together,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,United States of America,64,12,7,2013,270,12,Between 55 and 64
1985,PhD,Married,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,Australia,72,21,5,2013,40,5,Above 65 years
1986,Graduation,Married,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,Australia,68,2,5,2013,869,21,Above 65 years
1987,Graduation,Married,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,Germany,67,27,4,2013,242,12,Above 65 years
1988,Graduation,Divorced,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,Spain,67,27,4,2013,55,5,Above 65 years
1989,Graduation,Together,74854.0,1,2,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,Germany,52,8,4,2013,1562,19,Between 45 and 54
1990,PhD,Married,60896.0,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,Central America,58,11,10,2012,1701,26,Between 55 and 64
1991,PhD,Married,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,South America,34,31,8,2012,2126,20,Between 25 and 34
1992,PhD,Married,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,Spain,34,31,8,2012,2126,20,Between 25 and 34
1993,Graduation,Single,46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,Spain,35,22,8,2012,369,16,Between 35 and 44
1994,Graduation,Married,38988.0,1,2,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,Spain,50,20,8,2012,348,19,Between 45 and 54
1995,2n Cycle,Divorced,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,Spain,51,18,8,2012,1229,28,Between 45 and 54
1996,PhD,Together,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,Spain,44,4,8,2012,351,16,Between 35 and 44
1997,PhD,Single,39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,Spain,48,26,4,2014,133,9,Between 45 and 54
1998,Graduation,Divorced,56981.0,0,0,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,South America,41,25,1,2014,1241,19,Between 35 and 44
1999,Graduation,Married,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,Central America,38,5,1,2014,121,11,Between 35 and 44
2000,Graduation,Married,90000.0,0,0,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,Central America,38,23,12,2013,1479,18,Between 35 and 44
2001,PhD,Married,55707.0,0,1,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,Spain,69,22,12,2013,428,16,Above 65 years
2002,Graduation,Single,9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,India,33,20,12,2013,22,5,Between 25 and 34
2003,PhD,Single,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,Spain,45,7,12,2013,15,4,Between 45 and 54
2004,Graduation,Together,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,Spain,63,28,11,2013,917,25,Between 55 and 64
2005,PhD,Married,57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,Spain,68,12,11,2013,411,16,Above 65 years
2006,Master,Married,33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,Spain,56,25,9,2013,122,7,Between 55 and 64
2007,2n Cycle,Married,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,Germany,57,1,9,2013,183,8,Between 55 and 64
2008,2n Cycle,Married,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,Spain,57,1,9,2013,183,8,Between 55 and 64
2009,Graduation,Married,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,Spain,66,31,8,2013,525,19,Above 65 years
2010,Graduation,Together,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,Spain,53,16,8,2013,2279,23,Between 45 and 54
2011,PhD,Together,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,Spain,66,30,3,2013,1483,23,Above 65 years
2012,Master,Married,76995.0,0,1,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,United States of America,73,28,3,2013,1782,26,Above 65 years
2013,Graduation,Married,38415.0,1,1,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,Spain,44,2,1,2013,44,6,Between 35 and 44
2014,Graduation,Divorced,22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,Spain,66,4,8,2012,18,4,Above 65 years
2015,Graduation,Single,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,Germany,70,22,5,2014,833,19,Above 65 years
2016,Graduation,Single,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,South America,70,22,5,2014,833,19,Above 65 years
2017,Graduation,Married,39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,Spain,69,24,2,2014,47,7,Above 65 years
2018,PhD,Single,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,Spain,56,7,12,2013,416,25,Between 55 and 64
2019,Graduation,Together,39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,South America,45,6,12,2013,50,6,Between 45 and 54
2020,Master,Divorced,42618.0,1,0,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,Spain,50,9,10,2013,192,11,Between 45 and 54
2021,PhD,Together,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,Germany,64,3,10,2013,449,17,Between 55 and 64
2022,Graduation,Married,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,Spain,50,12,9,2013,860,17,Between 45 and 54
2023,Graduation,Single,33955.0,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,South America,47,9,8,2013,270,15,Between 45 and 54
2024,Master,Married,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,Germany,68,24,7,2013,437,19,Above 65 years
2025,Graduation,Single,31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,Spain,51,14,7,2013,95,6,Between 45 and 54
2026,Graduation,Married,60093.0,0,1,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,Spain,48,26,6,2013,735,21,Between 45 and 54
2027,Graduation,Single,30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,Spain,53,14,6,2013,51,5,Between 45 and 54
2028,Graduation,Together,41728.0,1,0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,Australia,54,24,5,2013,55,5,Between 45 and 54
2029,Master,Married,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,Spain,64,23,5,2013,1633,24,Between 55 and 64
2030,Graduation,Single,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,United States of America,31,2,5,2013,692,18,Between 25 and 34
2031,Basic,Married,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,Spain,41,27,1,2013,839,27,Between 35 and 44
2032,Graduation,Widow,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,Australia,71,6,1,2013,993,15,Above 65 years
2033,Graduation,Married,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,Central America,57,25,11,2012,1658,26,Between 55 and 64
2034,Graduation,Married,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,Spain,56,10,11,2012,1597,26,Between 55 and 64
2035,Master,Married,52973.0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,South America,66,8,11,2012,1152,31,Above 65 years
2036,Graduation,Married,38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,Spain,68,3,11,2012,54,8,Above 65 years
2037,Graduation,Married,38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,South America,68,3,11,2012,54,8,Above 65 years
2038,2n Cycle,Together,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,South America,64,22,9,2012,210,11,Between 55 and 64
2039,2n Cycle,Together,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,Spain,64,22,9,2012,210,11,Between 55 and 64
2040,2n Cycle,Married,23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,India,34,4,9,2012,103,8,Between 25 and 34
2041,Graduation,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,Australia,61,25,8,2012,289,15,Between 55 and 64
2042,Graduation,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,Germany,61,25,8,2012,289,15,Between 55 and 64
2043,PhD,Together,49269.0,1,0,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,Spain,51,15,8,2012,890,25,Between 45 and 54
2044,Graduation,Together,27203.0,1,1,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,Spain,72,6,8,2012,64,6,Above 65 years
2045,2n Cycle,Together,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,South America,34,11,4,2014,114,7,Between 25 and 34
2046,Graduation,Married,67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,Spain,44,4,3,2014,906,24,Between 35 and 44
2047,Graduation,Married,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,South America,44,10,2,2014,1149,19,Between 35 and 44
2048,Graduation,Married,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,South America,39,14,1,2014,1003,25,Between 35 and 44
2049,Master,Married,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,Spain,62,13,11,2013,225,13,Between 55 and 64
2050,Graduation,Married,48920.0,0,2,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,Spain,58,20,10,2013,347,16,Between 55 and 64
2051,PhD,Married,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,Spain,75,28,9,2013,414,15,Above 65 years
2052,Master,Married,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,South America,58,10,9,2013,546,18,Between 55 and 64
2053,Graduation,Married,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,India,34,30,5,2013,91,8,Between 25 and 34
